CountryName,Date,MonthlyChangeSA,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,month,year,quarter,month_sin,month_cos
Ethiopia,2022-10-01,10.0,4.5,0.6666666666666666,-2.3333333333333335,11.5,-4.5,5.055555555555556,4.691402696343522,0.8611111111111115,9.977985026305918,3.1388888888888897,12.057696593381637,10,2022,4,-0.8660254037844386,0.5000000000000001
Ethiopia,2022-11-01,-15.5,10.0,4.5,0.6666666666666666,9.333333333333334,23.0,-0.33333333333333276,13.419513155600443,-3.2777777777777772,10.871300988620686,-0.06944444444444346,11.396539066471131,11,2022,4,-0.5000000000000004,0.8660254037844384
Ethiopia,2022-12-01,-3.0,-15.5,10.0,4.5,-17.0,-3.0,-2.8333333333333326,12.75081696729011,-0.9444444444444441,8.602755803078878,-0.06944444444444346,11.396539066471131,12,2022,4,-2.4492935982947064e-16,1.0
Ethiopia,2023-01-01,-3.0,-3.0,-15.5,10.0,-2.3333333333333335,17.0,-7.166666666666667,7.2168783648703245,-1.0555555555555551,8.628548652690771,-1.73611111111111,10.057023861770885,1,2023,1,0.49999999999999994,0.8660254037844387
Ethiopia,2023-02-01,-3.0,-3.0,-3.0,-15.5,0.6666666666666666,-16.0,-3.0,0.0,-1.6666666666666663,8.612007121842534,-0.6527777777777768,9.028422665389332,2,2023,1,0.8660254037844386,0.5000000000000001
Ethiopia,2023-03-01,17.5,-3.0,-3.0,-3.0,4.5,0.0,3.833333333333334,11.835680518387328,0.5000000000000003,11.593101396951544,0.8055555555555566,10.445586118560765,3,2023,1,1.0,6.123233995736766e-17
Ethiopia,2023-04-01,17.5,17.5,-3.0,-3.0,10.0,11.5,10.666666666666666,11.835680518387328,1.7500000000000002,13.125357137998183,1.3055555555555565,11.12550834914684,4,2023,2,0.8660254037844387,-0.4999999999999998
Ethiopia,2023-05-01,1.5,17.5,17.5,-3.0,-15.5,9.333333333333334,12.166666666666666,9.237604307034012,4.583333333333333,10.155868582581526,0.6527777777777787,10.837751624269687,5,2023,2,0.49999999999999994,-0.8660254037844387
Ethiopia,2023-06-01,-4.5,1.5,17.5,17.5,-3.0,-17.0,4.833333333333333,11.372481406154654,4.333333333333333,10.39551185207667,1.6944444444444453,9.505669051031816,6,2023,2,1.2246467991473532e-16,-1.0
Ethiopia,2023-07-01,-4.5,-4.5,1.5,17.5,-3.0,-2.3333333333333335,-2.5,3.4641016151377637,4.083333333333333,10.622695828586382,1.5138888888888895,9.609143986232496,7,2023,3,-0.4999999999999997,-0.8660254037844388
